JPY;10/11/14;114,86;114,47;114,92;113,84;0,28%
JPY;07/11/14;114,54;115,2;115,47;114,23;-0,58%
JPY;06/11/14;115,21;114,64;115,5;114,11;0,50%
JPY;05/11/14;114,64;113,58;114,86;113,39;0,92%
JPY;04/11/14;113,6;114,04;114,06;113,15;-0,39%
JPY;03/11/14;114,05;112,46;114,22;112,41;1,53%
JPY;31/10/14;112,33;109,21;112,5;109,15;2,86%
JPY;30/10/14;109,21;108,87;109,47;108,73;0,29%
JPY;29/10/14;108,89;108,14;108,97;107,92;0,67%
JPY;28/10/14;108,16;107,81;108,19;107,68;0,32%
JPY;27/10/14;107,81;108,12;108,38;107,58;-0,32%
JPY;24/10/14;108,16;108,26;108,33;107,77;-0,10%
JPY;23/10/14;108,27;107,13;108,36;107,08;1,05%
JPY;22/10/14;107,14;107;107,39;106,75;0,13%
JPY;21/10/14;107;106,94;107,05;106,22;0,05%
JPY;20/10/14;106,95;106,96;107,41;106,76;0,07%
JPY;17/10/14;106,88;106,3;106,94;106,11;0,52%
JPY;16/10/14;106,33;105,9;106,47;105,49;0,39%
JPY;15/10/14;105,92;107,05;107,52;105,18;-1,06%
JPY;14/10/14;107,06;106,82;107,33;106,65;0,19%
JPY;13/10/14;106,86;107,6;107,66;106,76;-0,75%
JPY;10/10/14;107,67;107,83;108,17;107,6;-0,16%
JPY;09/10/14;107,84;108,06;108,32;107,5;-0,22%
JPY;08/10/14;108,08;108,03;108,73;107,74;0,05%
JPY;07/10/14;108,03;108,78;109,25;107,81;-0,71%
JPY;06/10/14;108,8;109,75;109,87;108,64;-0,88%
JPY;03/10/14;109,77;108,4;109,92;108,32;1,25%
JPY;02/10/14;108,42;108,88;109,14;107,99;-0,43%
JPY;01/10/14;108,89;109,63;110,11;108,84;-0,70%
JPY;30/09/14;109,66;109,48;109,86;109,16;0,16%
JPY;29/09/14;109,48;109,16;109,77;109,11;0,18%
JPY;26/09/14;109,28;108,75;109,53;108,45;0,49%
JPY;25/09/14;108,75;109,02;109,39;108,49;-0,26%
JPY;24/09/14;109,03;108,88;109,17;108,43;0,13%
JPY;23/09/14;108,89;108,81;109;108,24;0,05%
JPY;22/09/14;108,84;109,04;109,19;108,64;-0,19%
JPY;19/09/14;109,05;108,65;109,48;108,57;0,31%
JPY;18/09/14;108,71;108,37;108,98;108,29;0,30%
JPY;17/09/14;108,39;107,13;108,4;107,07;1,19%
JPY;16/09/14;107,12;107,16;107,33;106,79;-0,05%
JPY;15/09/14;107,17;107,25;107,38;106,99;-0,15%
JPY;12/09/14;107,33;107,1;107,41;106,94;0,21%
JPY;11/09/14;107,11;106,84;107,2;106,62;0,25%
JPY;10/09/14;106,84;106,17;106,91;106,01;0,61%
JPY;09/09/14;106,19;106,02;106,48;105,91;0,15%
JPY;08/09/14;106,03;105,07;106,09;104,9;0,88%
JPY;05/09/14;105,1;105,24;105,72;104,67;-0,16%
JPY;04/09/14;105,27;104,78;105,37;104,74;0,44%
JPY;03/09/14;104,81;105,09;105,31;104,72;-0,26%
JPY;02/09/14;105,08;104,35;105,2;104,27;0,69%
JPY;01/09/14;104,36;104,03;104,36;104,03;0,27%
JPY;29/08/14;104,08;103,71;104,14;103,62;0,35%
JPY;28/08/14;103,72;103,87;103,94;103,53;-0,13%
JPY;27/08/14;103,86;104,07;104,17;103,75;-0,20%
JPY;26/08/14;104,07;104,04;104,19;103,72;0,01%
JPY;25/08/14;104,06;104,4;104,45;103,84;0,12%
JPY;22/08/14;103,94;103,84;104,2;103,48;0,11%
JPY;21/08/14;103,83;103,75;103,97;103,58;0,08%
JPY;20/08/14;103,75;102,9;103,86;102,86;0,82%
JPY;19/08/14;102,91;102,56;102,94;102,5;0,33%
JPY;18/08/14;102,57;102,2;102,6;102,15;0,21%
JPY;15/08/14;102,36;102,43;102,73;102,12;-0,08%
JPY;14/08/14;102,44;102,43;102,67;102,28;0,01%
JPY;13/08/14;102,43;102,25;102,56;102,2;0,17%
JPY;12/08/14;102,26;102,17;102,37;102,06;0,07%
JPY;11/08/14;102,19;102,05;102,23;101,99;0,13%
JPY;08/08/14;102,06;102,09;102,16;101,49;-0,05%
JPY;07/08/14;102,11;102,09;102,47;101,97;0,00%
JPY;06/08/14;102,11;102,57;102,66;101,77;-0,47%
JPY;05/08/14;102,59;102,56;102,92;102,43;0,00%
JPY;04/08/14;102,59;102,57;102,75;102,38;-0,04%
JPY;01/08/14;102,63;102,78;103,04;102,32;-0,17%
JPY;31/07/14;102,8;102,78;103;102,69;0,00%
JPY;30/07/14;102,8;102,12;103,09;102;0,66%
JPY;29/07/14;102,13;101,83;102,17;101,79;0,27%
JPY;28/07/14;101,86;101,74;101,91;101,72;0,02%
JPY;25/07/14;101,84;101,81;101,95;101,68;0,03%
JPY;24/07/14;101,81;101,46;101,86;101,38;0,33%
JPY;23/07/14;101,48;101,45;101,56;101,29;0,01%
JPY;22/07/14;101,47;101,37;101,61;101,3;0,07%
JPY;21/07/14;101,4;101,38;101,4;101,16;0,07%
JPY;18/07/14;101,33;101,17;101,45;101,08;0,16%
JPY;17/07/14;101,17;101,65;101,72;101,12;-0,50%
JPY;16/07/14;101,68;101,66;101,8;101,61;-0,01%
JPY;15/07/14;101,69;101,53;101,75;101,42;0,14%
JPY;14/07/14;101,55;101,37;101,64;101,3;0,17%
JPY;11/07/14;101,38;101,33;101,41;101,19;0,05%
JPY;10/07/14;101,33;101,62;101,69;101,04;-0,30%
JPY;09/07/14;101,64;101,56;101,86;101,42;0,06%
JPY;08/07/14;101,58;101,84;101,9;101,46;-0,26%
JPY;07/07/14;101,84;102,03;102,22;101,76;-0,27%
JPY;04/07/14;102,12;102,18;102,24;101,94;-0,07%
JPY;03/07/14;102,19;101,75;102,27;101,73;0,39%
JPY;02/07/14;101,79;101,52;101,86;101,38;0,26%
JPY;01/07/14;101,53;101,32;101,59;101,26;0,20%
JPY;30/06/14;101,33;101,42;101,5;101,21;-0,05%
JPY;27/06/14;101,38;101,72;101,75;101,29;-0,34%
JPY;26/06/14;101,73;101,86;101,86;101,47;-0,15%
JPY;25/06/14;101,88;101,97;101,98;101,6;-0,09%
JPY;24/06/14;101,97;101,93;102,17;101,78;0,02%
JPY;23/06/14;101,95;102,08;102,15;101,78;-0,13%
JPY;20/06/14;102,08;101,94;102,2;101,78;0,14%
JPY;19/06/14;101,94;101,91;102,03;101,71;0,02%
JPY;18/06/14;101,92;102,14;102,33;101,86;-0,22%
JPY;17/06/14;102,14;101,83;102,25;101,78;0,29%
JPY;16/06/14;101,84;102,03;102,11;101,69;-0,23%
JPY;13/06/14;102,07;101,71;102,15;101,63;0,34%
JPY;12/06/14;101,72;102,06;102,17;101,57;-0,35%
JPY;11/06/14;102,08;102,33;102,41;101,84;-0,27%
JPY;10/06/14;102,36;102,52;102,58;102,19;-0,17%
JPY;09/06/14;102,53;102,45;102,66;102,35;0,05%
JPY;06/06/14;102,48;102,39;102,62;102,1;0,09%
JPY;05/06/14;102,39;102,74;102,78;102,32;-0,35%
JPY;04/06/14;102,75;102,5;102,81;102,41;0,24%
JPY;03/06/14;102,5;102,38;102,58;102,24;0,11%
JPY;02/06/14;102,39;101,81;102,5;101,72;0,60%
JPY;30/05/14;101,78;101,78;101,84;101,48;-0,02%
JPY;29/05/14;101,8;101,83;101,86;101,41;-0,04%
JPY;28/05/14;101,84;101,97;102,05;101,62;-0,15%
JPY;27/05/14;101,99;101,93;102,16;101,7;0,04%
JPY;26/05/14;101,95;101,94;102,06;101,81;-0,02%
JPY;23/05/14;101,97;101,72;102,01;101,56;0,24%
JPY;22/05/14;101,73;101,33;101,83;101,32;0,35%
JPY;21/05/14;101,38;101,31;101,64;100,8;0,05%
JPY;20/05/14;101,33;101,51;101,61;101,16;-0,18%
JPY;19/05/14;101,51;101,51;101,61;101,07;-0,01%
JPY;16/05/14;101,52;101,55;101,7;101,33;-0,06%
JPY;15/05/14;101,58;101,88;102,12;101,3;-0,30%
JPY;14/05/14;101,89;102,25;102,3;101,7;-0,36%
JPY;13/05/14;102,26;102,12;102,37;102,03;0,14%
JPY;12/05/14;102,12;101,75;102,19;101,73;0,26%
JPY;09/05/14;101,86;101,64;101,86;101,52;0,20%
JPY;08/05/14;101,66;101,9;101,97;101,44;-0,26%
JPY;07/05/14;101,92;101,67;102;101,4;0,23%
JPY;06/05/14;101,69;102,12;102,19;101,48;-0,44%
JPY;05/05/14;102,14;102,14;102,27;101,84;-0,05%
JPY;02/05/14;102,19;102,32;103,03;102,11;-0,15%
JPY;01/05/14;102,34;102,22;102,38;102,1;0,08%
JPY;30/04/14;102,26;102,61;102,68;102,02;-0,37%
JPY;29/04/14;102,64;102,48;102,81;102,44;0,14%
JPY;28/04/14;102,5;102,15;102,64;102,02;0,32%
JPY;25/04/14;102,17;102,29;102,52;101,94;-0,15%
JPY;24/04/14;102,32;102,53;102,66;102,07;-0,21%
JPY;23/04/14;102,54;102,61;102,7;102,15;-0,08%
JPY;22/04/14;102,62;102,6;102,74;102,38;0,00%
JPY;21/04/14;102,62;102,48;102,71;102,36;0,20%
JPY;18/04/14;102,42;102,37;102,59;102,34;0,03%
JPY;17/04/14;102,39;102,22;102,47;101,85;0,16%
JPY;16/04/14;102,23;101,91;102,38;101,77;0,29%
JPY;15/04/14;101,93;101,82;102,01;101,47;0,09%
JPY;14/04/14;101,84;101,55;102,03;101,39;0,23%
JPY;11/04/14;101,61;101,51;101,89;101,31;0,08%
JPY;10/04/14;101,53;101,96;102,16;101,31;-0,44%
JPY;09/04/14;101,98;101,78;102,17;101,7;0,17%
JPY;08/04/14;101,81;103,09;103,14;101,52;-1,26%
JPY;07/04/14;103,11;103,29;103,42;102,97;-0,16%
JPY;04/04/14;103,28;103,9;104,12;103,17;-0,62%
JPY;03/04/14;103,92;103,87;104,12;103,78;0,04%
JPY;02/04/14;103,88;103,63;103,95;103,56;0,23%
JPY;01/04/14;103,64;103,19;103,72;103,06;0,41%
JPY;31/03/14;103,22;102,82;103,45;102,75;0,40%
JPY;28/03/14;102,81;102,17;103;102,01;0,63%
JPY;27/03/14;102,17;102,06;102,44;101,71;0,12%
JPY;26/03/14;102,05;102,23;102,47;101,85;-0,22%
JPY;25/03/14;102,27;102,22;102,48;102,08;0,02%
JPY;24/03/14;102,25;102,23;102,66;102,09;-0,02%
JPY;21/03/14;102,27;102,38;102,48;101,99;-0,13%
JPY;20/03/14;102,4;102,3;102,56;102,17;0,06%
JPY;19/03/14;102,34;101,41;102,69;101,27;0,89%
JPY;18/03/14;101,44;101,75;101,97;101,25;-0,32%
JPY;17/03/14;101,77;101,32;101,88;101,23;0,40%
JPY;14/03/14;101,36;101,83;101,89;101,18;-0,47%
JPY;13/03/14;101,84;102,74;102,87;101,52;-0,90%
JPY;12/03/14;102,77;103;103,11;102,53;-0,24%
JPY;11/03/14;103,02;103,24;103,44;102,83;-0,24%
JPY;10/03/14;103,27;102,97;103,42;102,78;-0,01%
JPY;07/03/14;103,28;103,05;103,78;102,81;0,20%
JPY;06/03/14;103,07;102,29;103,17;102,24;0,74%
JPY;05/03/14;102,31;102,2;102,56;102,08;0,10%
JPY;04/03/14;102,21;101,44;102,29;101,37;0,75%
JPY;03/03/14;101,45;101,54;101,67;101,17;-0,35%
JPY;28/02/14;101,81;102,12;102,28;101,53;-0,31%
JPY;27/02/14;102,13;102,36;102,46;101,7;-0,24%
JPY;26/02/14;102,38;102,23;102,64;102,07;0,15%
JPY;25/02/14;102,23;102,5;102,64;101,98;-0,26%
JPY;24/02/14;102,5;102,53;102,7;102,14;-0,03%
JPY;21/02/14;102,53;102,27;102,83;102,24;0,25%
JPY;20/02/14;102,27;102,29;102,42;101,65;-0,06%
JPY;19/02/14;102,33;102,34;102,47;101,83;-0,04%
JPY;18/02/14;102,37;101,93;102,75;101,78;0,42%
JPY;17/02/14;101,94;101,8;102;101,37;0,14%
JPY;14/02/14;101,8;102,18;102,43;101,55;-0,36%
JPY;13/02/14;102,17;102,52;102,59;101,68;-0,35%
JPY;12/02/14;102,53;102,62;102,69;102,2;-0,11%
JPY;11/02/14;102,64;102,24;102,7;102,05;0,38%
JPY;10/02/14;102,25;102,28;102,66;101,97;-0,09%
JPY;07/02/14;102,34;102,08;102,58;101,41;0,23%
JPY;06/02/14;102,11;101,43;102,19;101,21;0,66%
JPY;05/02/14;101,44;101,64;101,77;100,77;-0,21%
JPY;04/02/14;101,65;100,98;101,68;100,74;0,65%
JPY;03/02/14;100,99;102,02;102,42;100,76;-1,02%
JPY;31/01/14;102,03;102,71;102,94;101,94;-0,67%
JPY;30/01/14;102,72;102,28;102,92;102,04;0,41%
JPY;29/01/14;102,3;102,94;103,46;101,83;-0,65%
JPY;28/01/14;102,97;102,54;103,27;102,46;0,41%
JPY;27/01/14;102,55;102,37;102,94;101,77;0,24%
JPY;24/01/14;102,3;103,24;103,59;101,98;-0,94%
JPY;23/01/14;103,27;104,5;104,84;102,95;-1,20%
JPY;22/01/14;104,52;104,28;104,58;103,95;0,19%
JPY;21/01/14;104,32;104,18;104,76;104,01;0,13%
JPY;20/01/14;104,18;104,26;104,34;103,84;-0,12%
JPY;17/01/14;104,31;104,33;104,5;104,17;-0,05%
JPY;16/01/14;104,36;104,54;104,94;104,12;-0,19%
JPY;15/01/14;104,56;104,2;104,69;104,06;0,33%
JPY;14/01/14;104,22;102,97;104,28;102,97;1,18%
JPY;13/01/14;103;104,09;104,13;102,83;-1,10%
JPY;10/01/14;104,15;104,83;105,12;103,82;-0,65%
JPY;09/01/14;104,83;104,83;105,05;104,55;-0,03%
JPY;08/01/14;104,86;104,58;105,12;104,56;0,23%
JPY;07/01/14;104,62;104,2;104,73;104,16;0,38%
JPY;06/01/14;104,22;104,85;104,94;103,88;-0,61%
JPY;03/01/14;104,86;104,78;104,87;104,05;0,09%
JPY;02/01/14;104,77;105,23;105,44;104,52;-0,46%
JPY;01/01/14;105,25;105,28;105,4;105,18;-0,06%
JPY;31/12/13;105,31;105,13;105,35;104,83;0,14%
JPY;30/12/13;105,16;105,13;105,41;104,95;-0,01%
JPY;27/12/13;105,17;104,79;105,18;104,62;0,34%
JPY;26/12/13;104,81;104,35;104,84;104,35;0,41%
JPY;25/12/13;104,38;104,33;104,49;104,24;0,02%
JPY;24/12/13;104,36;104,09;104,41;104,07;0,24%
JPY;23/12/13;104,11;104,08;104,12;103,75;0,03%
JPY;20/12/13;104,08;104,23;104,63;103,84;-0,16%
JPY;19/12/13;104,25;104,24;104,36;103,78;-0,03%
JPY;18/12/13;104,28;102,65;104,35;102,53;1,57%
JPY;17/12/13;102,67;103;103,1;102,47;-0,35%
JPY;16/12/13;103,03;103,19;103,32;102,62;-0,18%
JPY;13/12/13;103,22;103,36;103,92;102,97;-0,15%
JPY;12/12/13;103,38;102,41;103,43;102,35;0,92%
JPY;11/12/13;102,44;102,85;102,94;102,19;-0,39%
JPY;10/12/13;102,84;103,27;103,39;102,55;-0,43%
JPY;09/12/13;103,28;102,9;103,33;102,86;0,36%
JPY;06/12/13;102,91;101,76;102,96;101,61;1,11%
JPY;05/12/13;101,78;102,34;102,44;101,61;-0,57%
JPY;04/12/13;102,36;102,48;102,83;101,81;-0,16%
JPY;03/12/13;102,52;102,93;103,37;101,97;-0,42%
JPY;02/12/13;102,95;102,42;103,13;102,2;0,50%
JPY;29/11/13;102,44;102,3;102,6;102,09;0,12%
JPY;28/11/13;102,32;102,13;102,37;101,91;0,15%
JPY;27/11/13;102,17;101,26;102,19;101,16;0,86%
JPY;26/11/13;101,3;101,67;101,71;101,13;-0,37%
JPY;25/11/13;101,68;101,25;101,91;101,11;0,39%
JPY;22/11/13;101,28;101,15;101,35;100,92;0,12%
JPY;21/11/13;101,16;100,02;101,16;99,98	;,13%
JPY;20/11/13;100,03;100,12;100,23;99,77	;0,12%
JPY;19/11/13;100,15;99,97	;00,25	;9,55	0;15%
JPY;18/11/13;100;100,16;100,39;99,77	;0,19%
JPY;15/11/13;100,19;100;100,43;99,93	;,17%
JPY;14/11/13;100,02;99,22	;00,15	;9,11	0;78%
JPY;13/11/13;99,25	;9,60	9;,67	99;08	-0,;9%
JPY;12/11/13;99,64	;9,13	9;,79	99;07	0,4;%
JPY;11/11/13;99,16	;9,16	9;,30	98;89	0,0;%
JPY;08/11/13;99,08	;8,08	9;,21	97;96	1,0;%
JPY;07/11/13;98,09	;8,65	9;,41	97;63	-0,;8%
JPY;06/11/13;98,66	;8,49	9;,75	98;38	0,1;%
JPY;05/11/13;98,50	;8,59	9;,67	98;14	-0,;1%
JPY;04/11/13;98,61	;8,70	9;,84	98;51	-0,;8%
JPY;01/11/13;98,69	;8,33	9;,84	97;79	0,3;%
JPY;31/10/13;98,36	;8,50	9;,57	98;07	-0,;5%
JPY;30/10/13;98,51	;8,17	9;,67	98;05	0,3;%
JPY;29/10/13;98,19	;7,65	9;,27	97;43	0,5;%
JPY;28/10/13;97,68	;7,55	9;,79	97;43	0,2;%
JPY;25/10/13;97,42	;7,27	9;,49	96;92	0,1;%
JPY;24/10/13;97,28	;7,37	9;,61	97;15	-0,;0%
JPY;23/10/13;97,38	;8,12	9;,19	97;13	-0,;7%
JPY;22/10/13;98,14	;8,17	9;,48	97;86	-0,;5%
JPY;21/10/13;98,19	;7,70	9;,24	97;66	0,4;%
JPY;18/10/13;97,73	;7,90	9;,15	97;53	-0,;8%
JPY;17/10/13;97,91	;8,76	9;,00	97;71	-0,;7%
JPY;16/10/13;98,77	;8,15	9;,97	98;12	0,6;%
JPY;15/10/13;98,17	;8,55	9;,70	98;07	-0,;2%
JPY;14/10/13;98,58	;8,07	9;,58	98;05	0,0;%
JPY;11/10/13;98,58	;8,13	9;,59	97;90	0,4;%
JPY;10/10/13;98,16	;7,33	9;,27	97;30	0,8;%
JPY;09/10/13;97,34	;6,86	9;,65	96;79	0,4;%
JPY;08/10/13;96,88	;6,69	9;,25	96;55	0,1;%
JPY;07/10/13;96,71	;7,42	9;,44	96;66	-0,;8%
JPY;04/10/13;97,47	;7,24	9;,48	96;93	0,2;%
JPY;03/10/13;97,27	;7,32	9;,87	96;92	-0,;9%
JPY;02/10/13;97,36	;7,97	9;,08	97;12	-0,;5%
JPY;01/10/13;98,00	;8,19	9;,72	97;64	-0,;3%
JPY;30/09/13;98,23	;7,92	9;,46	97;48	-0,;3%
JPY;27/09/13;98,26	;8,97	9;,04	98;07	-0,;4%
JPY;26/09/13;98,99	;8,44	9;,13	98;24	0,5;%
JPY;25/09/13;98,44	;8,73	9;,81	98;35	-0,;9%
JPY;24/09/13;98,73	;8,83	9;,17	98;45	-0,;1%
JPY;23/09/13;98,84	;9,15	9;,36	98;62	-0,;7%
JPY;20/09/13;99,31	;9,47	9;,67	99;14	-0,;4%
JPY;19/09/13;99,45	;7,93	9;,58	97;85	1,5;%
JPY;18/09/13;97,94	;9,11	9;,33	97;75	-1,;9%
JPY;17/09/13;99,12	;9,04	9;,38	98;97	0,0;%
JPY;16/09/13;99,08	;9,45	9;,48	98;53	-0,;8%
JPY;13/09/13;99,36	;9,54	9;,97	99;17	-0,;9%
JPY;12/09/13;99,55	;9,87	9;,99	98;99	-0,;3%
JPY;11/09/13;99,88	;00,37	;00,60	;9,77	-;,53%
JPY;10/09/13;100,41;99,56	;00,46	;9,46	0;83%
JPY;09/09/13;99,58	;9,82	1;0,10	9;,32	0,;7%
JPY;06/09/13;99,11	;00,09	;00,22	;8,53	-;,01%
JPY;05/09/13;100,12;99,73	;00,19	;9,55	0;36%
JPY;04/09/13;99,76	;9,56	9;,82	99;30	0,1;%
JPY;03/09/13;99,58	;9,32	9;,86	99;14	0,2;%
JPY;02/09/13;99,33	;8,34	9;,42	98;25	1,1;%
JPY;30/08/13;98,17	;8,36	9;,47	97;86	-0,;8%
JPY;29/08/13;98,35	;7,62	9;,51	97;43	0,7;%
JPY;28/08/13;97,64	;7,01	9;,83	96;83	0,6;%
JPY;27/08/13;97,03	;8,50	9;,53	96;96	-1,;0%
JPY;26/08/13;98,51	;8,20	9;,84	98;19	-0,;4%
JPY;23/08/13;98,75	;8,71	9;,15	98;38	0,0;%
JPY;22/08/13;98,73	;7,66	9;,80	97;55	1,0;%
JPY;21/08/13;97,67	;7,25	9;,98	97;10	0,4;%
JPY;20/08/13;97,28	;7,55	9;,86	96;88	-0,;9%
JPY;19/08/13;97,56	;7,51	9;,12	97;34	0,0;%
JPY;16/08/13;97,53	;7,35	9;,77	97;03	0,1;%
JPY;15/08/13;97,37	;8,11	9;,64	97;09	-0,;8%
JPY;14/08/13;98,14	;8,19	9;,42	97;84	-0,;6%
JPY;13/08/13;98,20	;6,88	9;,34	96;83	1,3;%
JPY;12/08/13;96,91	;6,19	9;,93	95;92	0,7;%
JPY;09/08/13;96,22	;6,69	9;,96	96;11	-0,;3%
JPY;08/08/13;96,73	;6,31	9;,93	95;79	0,4;%
JPY;07/08/13;96,33	;7,72	9;,80	96;30	-1,;5%
JPY;06/08/13;97,75	;8,27	9;,58	97;51	-0,;7%
JPY;05/08/13;98,31	;8,88	9;,15	98;16	-0,;7%
JPY;02/08/13;98,97	;9,53	9;,94	98;65	-0,;8%
JPY;01/08/13;99,55	;7,86	9;,57	97;63	1,7;%
JPY;31/07/13;97,88	;8,03	9;,52	97;56	-0,;5%
JPY;30/07/13;98,03	;7,93	9;,46	97;74	0,0;%
JPY;29/07/13;97,95	;8,08	9;,33	97;61	-0,;4%
JPY;26/07/13;98,28	;9,27	9;,41	97;94	-1,;3%
JPY;25/07/13;99,30	;00,23	;00,45	;8,88	-;,95%
JPY;24/07/13;100,25;99,41	;00,43	;9,37	0;82%
JPY;23/07/13;99,43	;9,65	1;0,18	9;,13	-0;24%
JPY;22/07/13;99,67	;00,70	;00,71	;9,28	-;,97%
JPY;19/07/13;100,65;100,4;100,86;99,83	;,23%
JPY;18/07/13;100,42;99,58	;00,65	;9,45	0;84%
JPY;17/07/13;99,58	;9,07	9;,93	99;04	0,4;%
JPY;16/07/13;99,09	;9,85	1;0,07	9;,88	-0;77%
JPY;15/07/13;99,86	;9,30	1;0,48	9;,06	0,;5%
JPY;12/07/13;99,22	;8,94	9;,69	98;66	0,2;%
JPY;11/07/13;98,96	;9,65	9;,86	98;27	-0,;1%
JPY;10/07/13;99,67	;01,13	;01,21	;9,41	-;,47%
JPY;09/07/13;101,16;100,94;101,29;100,75;0,19%
JPY;08/07/13;100,97;101,17;101,53;100,77;-0,23%
JPY;05/07/13;101,2;100,03;101,22;99,86	;,15%
JPY;04/07/13;100,05;99,89	;00,15	;9,47	0;13%
JPY;03/07/13;99,92	;00,61	;00,85	;9,24	-;,71%
JPY;02/07/13;100,63;99,64	;00,72	;9,48	0;96%
JPY;01/07/13;99,67	;9,25	9;,86	99;16	0,5;%
JPY;28/06/13;99,14	;8,33	9;,45	98;33	0,7;%
JPY;27/06/13;98,36	;7,72	9;,57	97;54	0,6;%
JPY;26/06/13;97,75	;7,78	9;,23	97;24	-0,;6%
JPY;25/06/13;97,81	;7,70	9;,05	96;96	0,0;%
JPY;24/06/13;97,73	;7,84	9;,70	97;21	-0,;7%
JPY;21/06/13;97,90	;7,26	9;,13	96;84	0,6;%
JPY;20/06/13;97,28	;6,45	9;,28	96;19	0,8;%
JPY;19/06/13;96,47	;5,31	9;,01	94;81	1,2;%
JPY;18/06/13;95,33	;4,49	9;,76	94;43	0,8;%
JPY;17/06/13;94,51	;4,10	9;,21	94;08	0,4;%
JPY;14/06/13;94,08	;5,35	9;,81	93;99	-1,;6%
JPY;13/06/13;95,38	;6,01	9;,08	93;78	-0,;8%
JPY;12/06/13;96,03	;6,01	9;,02	95;13	0,0;%
JPY;11/06/13;96,03	;8,76	9;,04	95;60	-2,;7%
JPY;10/06/13;98,77	;7,50	9;,28	97;40	1,2;%
JPY;07/06/13;97,55	;6,98	9;,75	95;02	0,6;%
JPY;06/06/13;96,96	;9,03	9;,47	95;96	-2,;2%
JPY;05/06/13;99,06	;00,00	;00,43	;8,95	-;,97%
JPY;04/06/13;100,03;99,52	;00,41	;9,30	0;50%
JPY;03/06/13;99,53	;00,35	;00,72	;8,86	-;,95%
JPY;31/05/13;100,48;100,71;101,27;100,23;-0,25%
JPY;30/05/13;100,73;101,13;101,8;100,45;-0,43%
JPY;29/05/13;101,16;102,34;102,52;100,71;-1,19%
JPY;28/05/13;102,38;100,93;102,5;100,9;1,43%
JPY;27/05/13;100,94;101,3;101,66;100,72;-0,35%
JPY;24/05/13;101,29;102,01;102,58;100,68;-0,73%
JPY;23/05/13;102,03;103,13;103,56;100,82;-1,10%
JPY;22/05/13;103,16;102,47;103,73;102,33;0,64%
JPY;21/05/13;102,5;102,24;102,88;102,06;0,22%
JPY;20/05/13;102,27;102,94;103,09;102,16;-0,91%
JPY;17/05/13;103,21;102,23;103,3;102,05;0,94%
JPY;16/05/13;102,25;102,21;102,68;101,82;0,02%
JPY;15/05/13;102,23;102,34;102,76;101,86;-0,13%
JPY;14/05/13;102,36;101,79;102,4;101,24;0,52%
JPY;13/05/13;101,83;101,84;102,14;101,49;0,22%
JPY;10/05/13;101,61;100,56;101,98;100,52;0,99%
JPY;09/05/13;100,61;98,99	;00,79	;8,62	1;63%
JPY;08/05/13;99,00	;8,99	9;,15	98;57	-0,;2%
JPY;07/05/13;99,02	;9,33	9;,43	98;82	-0,;2%
JPY;06/05/13;99,34	;9,06	9;,45	99;00	0,3;%
JPY;03/05/13;99,03	;7,91	9;,26	97;87	1,0;%
JPY;02/05/13;97,97	;7,37	9;,39	97;06	0,6;%
JPY;01/05/13;97,39	;7,42	9;,67	97;03	-0,;3%
JPY;30/04/13;97,42	;7,76	9;,12	97;01	-0,;6%
JPY;29/04/13;97,77	;8,03	9;,20	97;33	-0,;9%
JPY;26/04/13;98,05	;9,23	9;,41	97;54	-1,;1%
JPY;25/04/13;99,25	;9,47	9;,56	98;95	-0,;3%
JPY;24/04/13;99,48	;9,47	9;,76	99;18	0,0;%
JPY;23/04/13;99,47	;9,22	9;,52	98;47	0,2;%
JPY;22/04/13;99,22	;9,75	9;,88	99;02	-0,;0%
JPY;19/04/13;99,52	;8,14	9;,68	98;08	1,3;%
JPY;18/04/13;98,17	;8,09	9;,52	97;62	0,0;%
JPY;17/04/13;98,11	;7,53	9;,43	97;19	0,5;%
JPY;16/04/13;97,54	;6,74	9;,15	95;93	0,7;%
JPY;15/04/13;96,78	;7,78	9;,70	96;34	-1,;5%
JPY;12/04/13;98,40	;9,67	9;,80	98;09	-1,;8%
JPY;11/04/13;99,68	;9,77	9;,94	99;10	-0,;0%
JPY;10/04/13;99,78	;9,00	9;,87	98;88	0,7;%
JPY;09/04/13;99,03	;9,34	9;,66	98;58	-0,;3%
JPY;08/04/13;99,36	;7,84	9;,38	97;83	1,8;%
JPY;05/04/13;97,53	;6,32	9;,83	95;80	1,2;%
JPY;04/04/13;96,34	;3,03	9;,41	92;72	3,5;%
JPY;03/04/13;93,06	;3,42	9;,69	92;69	-0,;1%
JPY;02/04/13;93,44	;3,21	9;,56	92;54	0,2;%
JPY;01/04/13;93,23	;4,18	9;,37	93;16	-1,;5%
JPY;29/03/13;94,22	;4,13	9;,30	93;96	0,0;%
JPY;28/03/13;94,14	;4,42	9;,49	93;85	-0,;2%
JPY;27/03/13;94,44	;4,44	9;,91	94;02	0,0;%
JPY;26/03/13;94,44	;4,15	9;,61	93;85	0,2;%
JPY;25/03/13;94,17	;4,31	9;,96	93;53	-0,;7%
JPY;22/03/13;94,52	;4,90	9;,13	94;18	-0,;9%
JPY;21/03/13;94,89	;5,99	9;,11	94;56	-1,;9%
JPY;20/03/13;96,03	;5,16	9;,13	94;81	0,9;%
JPY;19/03/13;95,16	;5,20	9;,74	94;71	-0,;6%
JPY;18/03/13;95,22	;4,10	9;,60	94;03	-0,;6%
